Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent)
39.58137754975746,-105.67086852119394,5071,16638,3.1512227978476384,4231,13881,33,159,Barren,0
39.581460051095284,-105.67069249385302,5089,16696,3.162205950228373,4234,13891,34,161,Barren,0
39.58158961297346,-105.67057063934561,5107,16755,3.1732746307152095,4241,13914,31,164,Barren,0
39.581719174893344,-105.67044878479895,5125,16813,3.1843433076384584,4248,13937,32,180,Barren,0
39.58184200268056,-105.67031610386614,5143,16872,3.1953984109421145,4257,13967,21,202,Barren,0
39.58196115311324,-105.67017751086982,5160,16930,3.206467090360422,4261,13980,20,254,Barren,0
39.58207543884703,-105.67003391874164,5178,16988,3.217471241128331,4266,13996,26,282,Barren,0
39.58215212022982,-105.66985168384952,5196,17047,3.2285399235916876,4267,13999,18,299,Barren,0
39.5822288016453,-105.66966944887973,5214,17105,3.2396086013374945,4269,14006,25,264,Barren,0
39.58230415686961,-105.66948629287829,5231,17164,3.2506768961033887,4278,14035,23,284,Barren,0
39.58237846489675,-105.66930240962876,5249,17222,3.261745576422066,4281,14045,19,308,Barren,0
39.58245277295513,-105.66911852630189,5267,17280,3.272814252086601,4283,14052,17,312,Barren,0
